VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RateCodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2015-06-02 11:28:03,2015-06-02 11:38:38,1,1.10,-73.999885559082031,40.720405578613281,1,N,-74.013710021972656,40.714981079101562,1,8,0,0.5,2.2,0,0.3,11
1,2015-06-02 11:28:03,2015-06-02 11:30:12,1,.40,-73.9541015625,40.778659820556641,1,N,-73.95074462890625,40.783367156982422,1,3.5,0,0.5,1,0,0.3,5.3
2,2015-06-02 11:28:04,2015-06-02 11:36:45,1,.96,-73.991653442382813,40.727119445800781,1,N,-74.00537109375,40.728069305419922,1,7.5,0,0.5,1.66,0,0.3,9.96
1,2015-06-02 11:28:05,2015-06-02 12:07:33,1,3.50,-73.976799011230469,40.790279388427734,1,N,-73.966552734375,40.757820129394531,1,24,0,0.5,2.5,0,0.3,27.3
2,2015-06-02 11:28:06,2015-06-02 11:37:42,1,1.44,-74.004959106445312,40.723606109619141,1,N,-73.987823486328125,40.721038818359375,1,8.5,0,0.5,2.79,0,0.3,12.09
2,2015-06-02 11:28:03,2015-06-02 11:39:39,1,1.92,-73.953468322753906,40.767005920410156,1,N,-73.973609924316406,40.782863616943359,2,10,0,0.5,0,0,0.3,10.8
2,2015-06-02 11:28:07,2015-06-02 11:47:33,1,1.47,-73.982353210449219,40.742748260498047,1,N,-73.988502502441406,40.75689697265625,2,12.5,0,0.5,0,0,0.3,13.3
1,2015-06-02 11:28:07,2015-06-02 12:26:00,1,6.50,-73.981300354003906,40.769069671630859,1,N,-74.008514404296875,40.702884674072266,1,36,0,0.5,5,0,0.3,41.8
1,2015-06-02 11:28:08,2015-06-02 11:40:52,1,2.20,-73.948089599609375,40.829593658447266,1,N,-73.935943603515625,40.8065185546875,1,10.5,0,0.5,1.5,0,0.3,12.8
1,2015-06-02 11:28:09,2015-06-02 12:09:36,1,5.60,-73.994361877441406,40.750843048095703,1,N,-74.010757446289062,40.704330444335938,2,27.5,0,0.5,0,0,0.3,28.3
2,2015-06-02 11:28:10,2015-06-02 12:09:14,2,10.42,-73.863777160644531,40.769336700439453,1,N,-73.967063903808594,40.765083312988281,1,35.5,0,0.5,8.37,5.54,0.3,50.21
2,2015-06-02 11:28:11,2015-06-02 11:55:46,1,1.79,-73.993743896484375,40.762142181396484,1,N,-73.969322204589844,40.761978149414063,1,16.5,0,0.5,3.46,0,0.3,20.76
2,2015-06-02 11:28:12,2015-06-02 11:46:53,5,1.91,-73.974838256835938,40.759418487548828,1,N,-73.956741333007813,40.780891418457031,1,12.5,0,0.5,2.66,0,0.3,15.96
1,2015-06-02 11:28:12,2015-06-02 11:51:19,1,2.10,-73.958221435546875,40.775772094726563,1,N,-73.982315063476563,40.756950378417969,1,15,0,0.5,3.16,0,0.3,18.96
2,2015-06-02 11:28:13,2015-06-02 11:42:36,1,4.77,-73.975418090820313,40.728748321533203,1,N,-74.014358520507813,40.714839935302734,1,17.5,0,0.5,3.66,0,0.3,21.96
2,2015-06-02 11:28:14,2015-06-02 11:45:00,1,1.08,-73.968948364257813,40.754718780517578,1,N,-73.980911254882812,40.747920989990234,1,11,0,0.5,2.36,0,0.3,14.16
1,2015-06-02 11:28:15,2015-06-02 11:48:01,2,6.20,-73.963409423828125,40.764347076416016,1,N,-74.010475158691406,40.709907531738281,1,22,0,0.5,0.2,0,0.3,23
2,2015-06-02 11:28:16,2015-06-02 11:42:33,1,2.71,-74.009918212890625,40.720619201660156,1,N,-73.994873046875,40.746421813964844,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2015-06-02 11:28:16,2015-06-02 11:45:29,1,2.89,-74.006698608398438,40.731468200683594,1,N,-73.994857788085938,40.761913299560547,1,13.5,0,0.5,5,0,0.3,19.3
2,2015-06-02 11:28:17,2015-06-02 11:28:20,1,.00,0,0,5,N,-73.952049255371094,40.823860168457031,1,60,0,0.5,12.16,0,0.3,72.96
1,2015-06-02 11:28:18,2015-06-02 11:57:54,1,9.80,-73.994560241699219,40.746326446533203,1,N,-73.870941162109375,40.773994445800781,2,32.5,0,0.5,0,5.54,0.3,38.84
1,2015-06-02 11:28:19,2015-06-02 11:33:33,1,.70,-73.984024047851563,40.746189117431641,1,N,-73.982994079589844,40.754379272460938,1,5.5,0,0.5,1.25,0,0.3,7.55
2,2015-06-02 11:28:15,2015-06-02 11:56:48,5,4.71,-73.993934631347656,40.7459716796875,1,N,-73.958106994628906,40.708530426025391,1,21,0,0.5,4.2,0,0.3,26
2,2015-06-02 11:28:20,2015-06-02 11:30:04,1,.71,-73.950340270996094,40.783710479736328,1,N,-73.944427490234375,40.79144287109375,2,4,0,0.5,0,0,0.3,4.8
2,2015-06-02 11:28:20,2015-06-02 11:36:04,1,.75,-73.991775512695313,40.7392578125,1,N,-73.993934631347656,40.746501922607422,1,6.5,0,0.5,1.46,0,0.3,8.76
1,2015-06-02 11:28:20,2015-06-02 11:45:05,1,2.20,-73.979606628417969,40.751396179199219,1,Y,-73.97833251953125,40.724727630615234,1,12.5,0,0.5,2.66,0,0.3,15.96
2,2015-06-02 11:28:21,2015-06-02 11:34:52,5,.61,-73.964324951171875,40.773025512695313,1,N,-73.954727172851563,40.769603729248047,1,5.5,0,0.5,1.89,0,0.3,8.19
2,2015-06-02 11:28:22,2015-06-02 11:48:10,6,1.74,-73.9752197265625,40.750511169433594,1,N,-73.955169677734375,40.764957427978516,2,13,0,0.5,0,0,0.3,13.8
2,2015-06-02 11:28:23,2015-06-02 11:35:53,1,.69,-74.002700805664063,40.749950408935547,1,N,-73.995162963867188,40.756259918212891,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-06-02 11:28:24,2015-06-02 11:35:24,1,1.09,-73.971611022949219,40.763195037841797,1,N,-73.959053039550781,40.771396636962891,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-06-02 11:28:25,2015-06-02 11:42:45,3,1.55,-73.960258483886719,40.767093658447266,1,N,-73.97796630859375,40.757183074951172,1,10.5,0,0.5,2.26,0,0.3,13.56
2,2015-06-02 11:28:25,2015-06-02 11:38:16,1,1.11,-73.953056335449219,40.778430938720703,1,N,-73.964668273925781,40.771640777587891,1,7.5,0,0.5,1.2,0,0.3,9.5
2,2015-06-02 11:28:26,2015-06-02 11:37:30,1,2.25,-73.987762451171875,40.770069122314453,1,N,-73.967109680175781,40.798480987548828,1,9,0,0.5,2,0,0.3,11.8
2,2015-06-02 11:28:28,2015-06-02 11:39:03,1,.63,-73.998069763183594,40.7412109375,1,N,-73.988510131835938,40.738807678222656,1,7.5,0,0.5,1,0,0.3,9.3
2,2015-06-02 11:28:29,2015-06-02 12:01:41,1,3.30,-73.999259948730469,40.719875335693359,1,N,-73.974143981933594,40.759105682373047,1,20.5,0,0.5,5.32,0,0.3,26.62
1,2015-06-02 11:28:29,2015-06-02 11:40:53,1,.90,-73.975456237792969,40.757534027099609,1,N,-73.982963562011719,40.765029907226563,2,8.5,0,0.5,0,0,0.3,9.3
1,2015-06-02 11:28:30,2015-06-02 11:50:43,1,1.20,-73.974212646484375,40.754074096679688,1,N,-73.987846374511719,40.754898071289063,1,13.5,0,0.5,2.85,0,0.3,17.15
2,2015-06-02 11:28:31,2015-06-02 11:30:15,1,.39,-73.97686767578125,40.726879119873047,1,N,-73.977226257324219,40.722679138183594,1,3.5,0,0.5,1,0,0.3,5.3
2,2015-06-02 11:28:31,2015-06-02 11:35:31,1,.65,-73.97039794921875,40.764926910400391,1,N,-73.963890075683594,40.771411895751953,1,6,0,0.5,1,0,0.3,7.8
1,2015-06-02 11:28:32,2015-06-02 11:32:14,1,.70,-73.94976806640625,40.784732818603516,1,N,-73.940071105957031,40.786174774169922,2,4.5,0,0.5,0,0,0.3,5.3
2,2015-06-02 11:28:32,2015-06-02 11:34:39,1,1.11,-73.974433898925781,40.783412933349609,1,N,-73.985183715820313,40.771869659423828,1,6,0,0.5,1.36,0,0.3,8.16
1,2015-06-02 11:28:33,2015-06-02 11:35:20,1,.90,-73.963203430175781,40.771999359130859,1,N,-73.956459045410156,40.784160614013672,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-06-02 11:28:33,2015-06-02 12:14:39,3,2.20,-73.963912963867188,40.77386474609375,1,N,-73.982429504394531,40.772331237792969,2,12.5,0,0.5,0,0,0.3,13.3
2,2015-06-02 11:28:35,2015-06-02 11:42:29,1,1.73,-73.948814392089844,40.774120330810547,1,N,-73.953193664550781,40.791591644287109,2,10.5,0,0.5,0,0,0.3,11.3
1,2015-06-02 11:28:37,2015-06-02 11:55:49,1,1.90,-73.992622375488281,40.769237518310547,1,N,-73.962821960449219,40.759517669677734,1,16.5,0,0.5,3.46,0,0.3,20.76
1,2015-06-02 11:28:38,2015-06-02 11:38:24,1,.90,-73.989250183105469,40.748012542724609,1,N,-73.979743957519531,40.758140563964844,1,7.5,0,0.5,2.05,0,0.3,10.35
2,2015-06-02 11:28:38,2015-06-02 11:49:00,1,3.66,-73.957351684570312,40.765888214111328,1,N,-73.98382568359375,40.72943115234375,2,17,0,0.5,0,0,0.3,17.8
1,2015-06-02 11:28:39,2015-06-02 11:44:45,4,5.60,-73.988677978515625,40.758735656738281,1,N,-73.95001220703125,40.809543609619141,2,19.5,0,0.5,0,0,0.3,20.3
1,2015-06-02 11:28:40,2015-06-02 11:31:46,1,.60,-73.956779479980469,40.770816802978516,1,N,-73.955101013183594,40.777183532714844,2,4.5,0,0.5,0,0,0.3,5.3
1,2015-06-02 11:28:40,2015-06-02 11:42:56,1,1.50,-73.973808288574219,40.764301300048828,1,N,-73.962020874023438,40.779594421386719,4,10.5,0,0.5,0,0,0.3,11.3
1,2015-06-02 11:28:41,2015-06-02 11:44:16,1,2.00,-73.99896240234375,40.744773864746094,1,N,-73.985099792480469,40.727546691894531,3,11,0,0.5,0,0,0.3,11.8
2,2015-06-02 11:28:42,2015-06-02 11:45:57,1,1.09,-73.977523803710938,40.750259399414063,1,N,-73.989646911621094,40.756549835205078,2,11.5,0,0.5,0,0,0.3,12.3
2,2015-06-02 11:28:42,2015-06-02 11:52:44,1,2.11,-73.989997863769531,40.736881256103516,1,N,-73.979080200195313,40.762649536132813,2,15,0,0.5,0,0,0.3,15.8
2,2015-06-02 11:28:44,2015-06-02 11:58:15,1,3.60,-73.966392517089844,40.761585235595703,1,N,-74.007400512695313,40.739448547363281,1,18.5,0,0.5,3.86,0,0.3,23.16
1,2015-06-02 11:28:45,2015-06-02 11:42:11,1,1.10,-73.994438171386719,40.750415802001953,1,N,-74.006645202636719,40.740589141845703,1,9.5,0,0.5,1,0,0.3,11.3
1,2015-06-02 11:28:41,2015-06-02 11:34:56,1,.70,-73.982048034667969,40.758502960205078,1,N,-73.979499816894531,40.766345977783203,1,6,0,0.5,1,0,0.3,7.8
2,2015-06-02 11:28:46,2015-06-02 11:36:54,1,.78,-74.002609252929688,40.749710083007812,1,N,-74.001716613769531,40.741249084472656,2,6.5,0,0.5,0,0,0.3,7.3
2,2015-06-02 11:28:47,2015-06-02 12:04:46,1,10.05,-73.991500854492187,40.749500274658203,1,N,-73.865371704101563,40.770389556884766,1,35.5,0,0.5,8.37,5.54,0.3,50.21
1,2015-06-02 11:28:47,2015-06-02 11:47:15,2,1.30,-73.995109558105469,40.727180480957031,1,N,-74.005088806152344,40.713611602783203,1,12,0,0.5,2,0,0.3,14.8
1,2015-06-02 11:28:48,2015-06-02 11:37:59,1,1.00,-73.988853454589844,40.748546600341797,1,N,-73.977447509765625,40.755374908447266,2,7.5,0,0.5,0,0,0.3,8.3
2,2015-06-02 11:28:49,2015-06-02 11:44:26,1,3.07,-74.006660461425781,40.731929779052734,1,N,-73.993759155273438,40.768768310546875,2,13.5,0,0.5,0,0,0.3,14.3
2,2015-06-02 11:28:50,2015-06-02 11:49:48,3,3.07,-73.995559692382813,40.759750366210938,1,N,-73.955146789550781,40.765819549560547,2,15,0,0.5,0,0,0.3,15.8
1,2015-06-02 11:28:50,2015-06-02 12:08:29,1,5.80,-74.007522583007812,40.7322998046875,1,N,-73.954269409179688,40.770229339599609,1,27,0,0.5,3,0,0.3,30.8
1,2015-06-02 11:28:51,2015-06-02 11:55:09,1,5.60,-74.012725830078125,40.701953887939453,1,N,-73.978507995605469,40.752403259277344,2,24,0,0.5,0,0,0.3,24.8
2,2015-06-02 11:28:51,2015-06-02 11:36:53,1,.97,-73.993362426757813,40.727909088134766,1,N,-74.003768920898438,40.728530883789063,1,7,0,0.5,1.56,0,0.3,9.36
1,2015-06-02 11:28:52,2015-06-02 11:42:53,1,.70,-73.975425720214844,40.762157440185547,1,N,-73.97064208984375,40.764190673828125,2,9.5,0,0.5,0,0,0.3,10.3
1,2015-06-02 11:28:53,2015-06-02 11:51:40,1,2.20,-73.945045471191406,40.778797149658203,1,N,-73.967704772949219,40.763675689697266,1,14.5,0,0.5,2,0,0.3,17.3
2,2015-06-02 11:28:54,2015-06-02 11:44:58,1,1.97,-73.983360290527344,40.749980926513672,1,N,-74.002616882324219,40.7283935546875,1,11.5,0,0.5,2,0,0.3,14.3
2,2015-06-02 11:28:55,2015-06-02 11:34:19,1,.51,-73.95245361328125,40.772182464599609,1,N,-73.953384399414063,40.766639709472656,2,5,0,0.5,0,0,0.3,5.8
2,2015-06-02 11:28:55,2015-06-02 12:06:38,2,8.48,-73.979812622070313,40.763782501220703,1,N,-73.861839294433594,40.768428802490234,1,32.5,0,0.5,6.66,0,0.3,39.96
2,2015-06-02 11:28:56,2015-06-02 11:52:15,6,2.84,-73.966476440429688,40.773300170898437,1,N,-74.002655029296875,40.760696411132813,2,16,0,0.5,0,0,0.3,16.8
1,2015-06-02 11:28:56,2015-06-02 11:44:17,1,1.10,-73.983306884765625,40.751209259033203,1,N,-73.971267700195313,40.764457702636719,1,10.5,0,0.5,1,0,0.3,12.3
2,2015-06-02 11:28:57,2015-06-02 11:35:31,1,.60,-73.963455200195312,40.768646240234375,1,N,-73.968841552734375,40.760959625244141,2,6,0,0.5,0,0,0.3,6.8
2,2015-06-02 11:28:58,2015-06-02 11:54:05,1,10.75,-73.989715576171875,40.756778717041016,1,N,-73.897628784179688,40.863521575927734,2,32.5,0,0.5,0,0,0.3,33.3
2,2015-06-02 11:28:59,2015-06-02 11:54:52,1,1.49,-73.993057250976563,40.751869201660156,1,N,-73.971397399902344,40.750789642333984,2,15.5,0,0.5,0,0,0.3,16.3
1,2015-06-02 11:29:00,2015-06-02 11:46:11,1,1.70,-73.991569519042969,40.75,1,N,-73.979148864746094,40.766532897949219,2,12,0,0.5,0,0,0.3,12.8
2,2015-06-02 11:29:01,2015-06-02 11:40:01,1,1.15,-73.972267150878906,40.760173797607422,1,N,-73.958549499511719,40.765571594238281,2,8,0,0.5,0,0,0.3,8.8
1,2015-06-02 11:29:02,2015-06-02 11:32:53,1,.80,-74.005416870117187,40.744964599609375,1,N,-73.998023986816406,40.756088256835937,2,5,0,0.5,0,0,0.3,5.8
2,2015-06-02 11:29:02,2015-06-02 11:45:18,1,2.39,-73.962371826171875,40.779006958007813,1,N,-73.988006591796875,40.764720916748047,2,12,0,0.5,0,0,0.3,12.8
1,2015-06-02 11:29:03,2015-06-02 11:52:07,1,1.80,-73.996994018554688,40.74200439453125,1,N,-74.00750732421875,40.717971801757813,1,15,0,0.5,3.15,0,0.3,18.95
2,2015-06-02 11:29:04,2015-06-02 11:33:57,1,.88,-73.982208251953125,40.775096893310547,1,N,-73.97784423828125,40.786582946777344,1,6,0,0.5,1,0,0.3,7.8
1,2015-06-02 11:29:05,2015-06-02 11:42:58,1,1.40,-73.977203369140625,40.756175994873047,1,N,-73.962501525878906,40.772811889648438,1,10,0,0.5,1,0,0.3,11.8
2,2015-06-02 11:29:01,2015-06-02 11:39:12,6,1.22,-73.99041748046875,40.739898681640625,1,N,-73.988426208496094,40.727619171142578,1,8,0,0.5,1.76,0,0.3,10.56
2,2015-06-02 11:29:05,2015-06-02 11:49:07,1,4.23,-73.976310729980469,40.750629425048828,1,N,-73.948600769042969,40.771461486816406,1,17.5,0,0.5,5.49,0,0.3,23.79
2,2015-06-02 11:29:06,2015-06-02 11:42:03,2,1.59,-73.992721557617188,40.730175018310547,1,N,-74.010368347167969,40.718990325927734,1,9.5,0,0.5,1,0,0.3,11.3
2,2015-06-02 11:29:07,2015-06-02 11:44:42,4,2.57,-73.994377136230469,40.690048217773437,1,N,-74.008766174316406,40.718620300292969,1,12.5,0,0.5,2.66,0,0.3,15.96
1,2015-06-02 11:29:08,2015-06-02 12:15:01,1,3.50,-73.952911376953125,40.783210754394531,1,N,-73.984001159667969,40.742317199707031,1,26,0,0.5,2,0,0.3,28.8
2,2015-06-02 11:29:08,2015-06-02 11:38:02,1,.73,-73.951431274414063,40.778781890869141,1,N,-73.960090637207031,40.775650024414063,1,7,0,0.5,1,0,0.3,8.8
2,2015-06-02 11:29:09,2015-06-02 11:31:58,1,.60,-73.95953369140625,40.770835876464844,1,N,-73.953704833984375,40.777053833007813,2,4.5,0,0.5,0,0,0.3,5.3
2,2015-06-02 11:29:09,2015-06-02 11:35:37,1,1.22,-73.972877502441406,40.762649536132813,1,N,-73.959259033203125,40.771640777587891,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-06-02 11:29:10,2015-06-02 11:40:01,1,.90,-73.9857177734375,40.76763916015625,1,N,-73.9766845703125,40.759677886962891,2,8,0,0.5,0,0,0.3,8.8
2,2015-06-02 11:29:11,2015-06-02 11:38:41,5,.97,-73.97125244140625,40.787761688232422,1,N,-73.960273742675781,40.779788970947266,1,8,0,0.5,1.76,0,0.3,10.56
1,2015-06-02 11:29:11,2015-06-02 11:38:15,1,.50,-73.979713439941406,40.754726409912109,1,N,-73.9749755859375,40.750568389892578,2,7,0,0.5,0,0,0.3,7.8
2,2015-06-02 11:29:13,2015-06-02 11:43:11,1,.93,-73.994476318359375,40.735561370849609,1,N,-73.992347717285156,40.746139526367188,1,9.5,0,0.5,2.06,0,0.3,12.36
2,2015-06-02 11:29:14,2015-06-02 11:47:59,5,1.28,-73.996246337890625,40.743255615234375,1,N,-73.984573364257813,40.732181549072266,2,11.5,0,0.5,0,0,0.3,12.3
1,2015-06-02 11:29:15,2015-06-02 11:39:07,2,.80,-74.001808166503906,40.741287231445313,1,N,-73.990936279296875,40.735111236572266,2,7.5,0,0.5,0,0,0.3,8.3
2,2015-06-02 11:29:15,2015-06-02 11:51:49,6,4.11,-73.988700866699219,40.75885009765625,1,N,-73.950309753417969,40.809795379638672,2,18,0,0.5,0,0,0.3,18.8
2,2015-06-02 11:29:16,2015-06-02 11:44:40,1,1.24,-73.967864990234375,40.765796661376953,1,N,-73.978263854980469,40.751018524169922,1,10.5,0,0.5,2.26,0,0.3,13.56
1,2015-06-02 11:29:16,2015-06-02 11:33:10,1,.50,-73.955398559570313,40.718059539794922,1,N,-73.9610595703125,40.711921691894531,1,4.5,0,0.5,1.05,0,0.3,6.35
1,2015-06-02 11:29:17,2015-06-02 12:05:15,2,12.10,-73.78179931640625,40.644699096679687,1,N,-73.955474853515625,40.684898376464844,2,38,0,0.5,0,0,0.3,38.8
2,2015-06-02 11:29:18,2015-06-02 11:37:31,1,.77,-73.950462341308594,40.809898376464844,1,N,-73.939125061035156,40.804206848144531,2,6.5,0,0.5,0,0,0.3,7.3
1,2015-06-02 11:29:19,2015-06-02 11:58:45,1,2.40,-73.962593078613281,40.758899688720703,1,N,-73.990715026855469,40.757736206054688,2,18.5,0,0.5,0,0,0.3,19.3
1,2015-06-02 11:29:20,2015-06-02 12:06:09,1,12.60,-73.862884521484375,40.768978118896484,1,Y,-74.006645202636719,40.706077575683594,1,38.5,0,0.5,11.75,0,0.3,51.05
1,2015-06-02 11:29:21,2015-06-02 11:41:29,1,.40,-73.970954895019531,40.755416870117187,1,N,-73.976043701171875,40.758956909179688,2,8.5,0,0.5,0,0,0.3,9.3
1,2015-06-02 11:29:21,2015-06-02 11:58:11,4,7.10,-73.981163024902344,40.741455078125,1,N,-73.949897766113281,40.809734344482422,2,26.5,0,0.5,0,0,0.3,27.3
2,2015-06-02 11:29:22,2015-06-02 11:36:37,1,.94,-73.995010375976563,40.752143859863281,1,N,-73.997726440429687,40.751571655273438,1,5.5,0,0.5,1.16,0,0.3,7.46
2,2015-06-02 11:29:22,2015-06-02 11:40:58,1,1.61,-73.974403381347656,40.736801147460938,1,N,-73.993515014648437,40.727317810058594,1,9,0,0.5,1.96,0,0.3,11.76
2,2015-06-02 11:29:23,2015-06-02 11:35:25,6,.62,-73.976348876953125,40.733386993408203,1,N,-73.984390258789063,40.737155914306641,2,5.5,0,0.5,0,0,0.3,6.3
1,2015-06-02 11:29:24,2015-06-02 12:07:14,1,5.30,-73.990425109863281,40.756027221679688,1,N,-74.009750366210937,40.702156066894531,2,25.5,0,0.5,0,0,0.3,26.3
1,2015-06-02 11:29:25,2015-06-02 11:47:29,1,1.90,-73.996994018554688,40.763656616210938,1,N,-73.993316650390625,40.743282318115234,1,12.5,0,0.5,2.65,0,0.3,15.95
2,2015-06-02 11:29:25,2015-06-02 11:34:29,5,.67,-73.983901977539062,40.755088806152344,1,N,-73.977867126464844,40.763458251953125,1,5,0,0.5,1.16,0,0.3,6.96
1,2015-06-02 11:29:26,2015-06-02 11:35:15,1,.90,-73.979209899902344,40.777675628662109,1,N,-73.973098754882812,40.786937713623047,2,6,0,0.5,0,0,0.3,6.8
2,2015-06-02 11:29:27,2015-06-02 11:56:18,1,2.39,-73.946746826171875,40.771999359130859,1,N,-73.974220275878906,40.756938934326172,2,16.5,0,0.5,0,0,0.3,17.3
1,2015-06-02 11:29:28,2015-06-02 11:34:59,1,.50,0,0,1,N,-74.000259399414063,40.742046356201172,2,5.5,0,0.5,0,0,0.3,6.3
2,2015-06-02 11:29:28,2015-06-02 11:34:58,1,.90,-73.973793029785156,40.789310455322266,1,N,-73.981491088867187,40.780246734619141,1,6,0,0.5,1.36,0,0.3,8.16
1,2015-06-02 11:29:30,2015-06-02 11:52:46,1,2.50,-73.975234985351563,40.751167297363281,1,N,-73.951400756835938,40.78253173828125,1,15,0,0.5,3.16,0,0.3,18.96
2,2015-06-02 11:29:31,2015-06-02 12:10:06,1,24.78,-73.863861083984375,40.769969940185547,1,N,-73.982933044433594,40.589931488037109,2,66.5,0,0.5,0,0,0.3,67.3
1,2015-06-02 11:29:31,2015-06-02 11:55:49,1,2.70,-73.981781005859375,40.757537841796875,1,N,-74.004356384277344,40.749549865722656,2,17,0,0.5,0,0,0.3,17.8
2,2015-06-02 11:29:32,2015-06-02 11:37:15,2,.72,-73.981048583984375,40.774322509765625,1,N,-73.979347229003906,40.766017913818359,2,6,0,0.5,0,0,0.3,6.8
1,2015-06-02 11:29:32,2015-06-02 11:42:47,1,1.70,-73.981613159179688,40.778537750244141,1,N,-73.9678955078125,40.762779235839844,1,10,0,0.5,2,0,0.3,12.8
2,2015-06-02 11:29:30,2015-06-02 11:31:47,1,.47,-73.976608276367188,40.764785766601563,1,N,-73.982429504394531,40.767997741699219,1,3.5,0,0.5,0.86,0,0.3,5.16
2,2015-06-02 11:29:33,2015-06-02 11:58:17,2,2.82,-73.996124267578125,40.740345001220703,1,N,-73.968482971191406,40.768959045410156,2,18,0,0.5,0,0,0.3,18.8
2,2015-06-02 11:29:33,2015-06-02 11:49:54,5,1.06,-73.968475341796875,40.758380889892578,1,N,-73.967994689941406,40.768627166748047,2,12.5,0,0.5,0,0,0.3,13.3
2,2015-06-02 11:29:34,2015-06-02 11:31:25,1,.20,-73.989784240722656,40.751781463623047,1,N,-73.991111755371094,40.750156402587891,2,3.5,0,0.5,0,0,0.3,4.3
1,2015-06-02 11:29:36,2015-06-02 12:10:10,2,13.30,-73.993171691894531,40.752613067626953,1,N,-73.871246337890625,40.774303436279297,1,43.5,0,0.5,9.95,5.54,0.3,59.79
2,2015-06-02 11:29:36,2015-06-02 12:01:23,1,3.20,-73.9986572265625,40.735008239746094,1,N,-73.9986572265625,40.735008239746094,1,20,0,0.5,2.5,0,0.3,23.3
2,2015-06-02 11:29:36,2015-06-02 11:36:06,1,2.17,-73.944931030273438,40.834232330322266,1,N,-73.962203979492188,40.812263488769531,1,8.5,0,0.5,1.5,0,0.3,10.8
2,2015-06-02 11:29:37,2015-06-02 11:37:12,1,1.01,-73.982345581054687,40.782283782958984,1,N,-73.982154846191406,40.769287109375,1,7,0,0.5,1.48,0,0.3,9.28
2,2015-06-02 11:29:38,2015-06-02 12:02:25,1,8.63,-73.974945068359375,40.749538421630859,1,N,-73.877853393554688,40.810104370117188,1,30,0,0.5,11.11,0,0.3,41.91
1,2015-06-02 11:29:39,2015-06-02 11:41:33,1,1.40,-73.97918701171875,40.771675109863281,1,N,-73.968513488769531,40.759658813476563,1,9,0,0.5,1.95,0,0.3,11.75
2,2015-06-02 11:29:39,2015-06-02 11:48:49,1,2.05,-73.971977233886719,40.756698608398438,1,N,-73.993087768554688,40.736740112304688,2,13,0,0.5,0,0,0.3,13.8
1,2015-06-02 11:29:40,2015-06-02 12:23:33,1,11.60,-73.864006042480469,40.769870758056641,1,N,-73.992233276367188,40.7642822265625,1,43,0,0.5,10,5.54,0.3,59.34
2,2015-06-02 11:29:42,2015-06-02 11:37:11,1,1.34,-73.9873046875,40.768665313720703,1,N,-74.001213073730469,40.762691497802734,2,7,0,0.5,0,0,0.3,7.8
2,2015-06-02 11:29:43,2015-06-02 11:34:38,5,.64,-73.959861755371094,40.758594512939453,1,N,-73.954010009765625,40.76605224609375,1,5,0,0.5,1.45,0,0.3,7.25
2,2015-06-02 11:29:44,2015-06-02 11:41:58,1,.37,-73.966850280761719,40.753379821777344,1,N,-73.972038269042969,40.755599975585938,2,8.5,0,0.5,0,0,0.3,9.3
2,2015-06-02 11:29:45,2015-06-02 11:38:58,1,1.72,-73.958076477050781,40.773151397705078,1,N,-73.978683471679688,40.777473449707031,1,8.5,0,0.5,1.86,0,0.3,11.16
2,2015-06-02 11:29:40,2015-06-02 12:28:48,4,10.86,-73.863525390625,40.769500732421875,1,N,-73.975349426269531,40.765266418457031,1,47.5,0,0.5,10.77,5.54,0.3,64.61
2,2015-06-02 11:29:46,2015-06-02 11:36:01,1,1.38,-73.963218688964844,40.765960693359375,1,N,-73.958160400390625,40.781581878662109,1,6.5,0,0.5,1,0,0.3,8.3
2,2015-06-02 11:29:47,2015-06-02 11:38:12,1,1.21,-73.968910217285156,40.763870239257813,1,N,-73.952911376953125,40.766395568847656,1,7.5,0,0.5,0.7,0,0.3,9
2,2015-06-02 11:29:48,2015-06-02 11:44:29,1,.93,-73.995498657226562,40.744083404541016,1,N,-73.986732482910156,40.742790222167969,1,10,0,0.5,1,0,0.3,11.8
1,2015-06-02 11:29:48,2015-06-02 12:10:35,1,4.30,-73.959182739257813,40.774707794189453,1,N,-74.000556945800781,40.728649139404297,1,25.5,0,0.5,5.25,0,0.3,31.55
1,2015-06-02 11:29:48,2015-06-02 11:29:48,1,.00,-74.015785217285156,40.711418151855469,1,N,0,0,2,2.5,0,0.5,0,0,0.3,3.3
1,2015-06-02 11:29:49,2015-06-02 12:30:32,3,11.70,-73.862983703613281,40.768905639648438,1,N,-73.985984802246094,40.758308410644531,2,47,0,0.5,0,5.54,0.3,53.34
1,2015-06-02 11:29:50,2015-06-02 11:37:55,1,.90,-73.98712158203125,40.744651794433594,1,N,-73.994392395019531,40.73297119140625,1,6.5,0,0.5,2.15,0,0.3,9.45
2,2015-06-02 11:29:50,2015-06-02 11:42:58,1,1.72,-73.973320007324219,40.764251708984375,1,N,-73.957260131835937,40.780120849609375,2,10.5,0,0.5,0,0,0.3,11.3
